"term","ontology","ID","Description","sig_count","up_count","down_count","mean_NES","sd_NES","mean_up_NES","sd_up_NES","mean_down_NES","sd_down_NES","consensus"
"BP: liver development","BP","GO:0001889","liver development",3,2,1,0.490407412638141,2.01434562154606,1.64997359392896,0.21820676736366,-1.82872494994351,NA,"mixed"
"BP: platelet morphogenesis","BP","GO:0036344","platelet morphogenesis",3,2,1,0.491643697613857,2.00561613793283,1.6495028851587,0.0341291133960703,-1.82407467747583,NA,"mixed"
"BP: long-chain fatty-acyl-CoA metabolic process","BP","GO:0035336","long-chain fatty-acyl-CoA metabolic process",3,3,0,1.64943683872479,0.0570271937175578,1.64943683872479,0.0570271937175578,NA,NA,"up"
"BP: mast cell mediated immunity","BP","GO:0002448","mast cell mediated immunity",3,3,0,1.64903368816873,0.0579445417750086,1.64903368816873,0.0579445417750086,NA,NA,"up"
"BP: regulation of axonogenesis","BP","GO:0050770","regulation of axonogenesis",3,3,0,1.64848930558476,0.133260408857646,1.64848930558476,0.133260408857646,NA,NA,"up"
"BP: plasma lipoprotein particle clearance","BP","GO:0034381","plasma lipoprotein particle clearance",3,3,0,1.6478601049146,0.0461055386134785,1.6478601049146,0.0461055386134785,NA,NA,"up"
"BP: chondroitin sulfate proteoglycan biosynthetic process","BP","GO:0050650","chondroitin sulfate proteoglycan biosynthetic process",3,1,2,-0.684044509641944,2.03197788505217,1.64706266827764,NA,-1.84959809860173,0.326767866014807,"mixed"
"MF: inorganic cation transmembrane transporter activity","MF","GO:0022890","inorganic cation transmembrane transporter activity",3,1,2,-0.621545832365147,1.96519679917984,1.64693593233044,NA,-1.75578671471294,0.0705878451204438,"mixed"
"BP: regulation of ERBB signaling pathway","BP","GO:1901184","regulation of ERBB signaling pathway",3,3,0,1.64673024563687,0.141687553225576,1.64673024563687,0.141687553225576,NA,NA,"up"
"BP: triglyceride metabolic process","BP","GO:0006641","triglyceride metabolic process",3,3,0,1.64585786765797,0.113120950837612,1.64585786765797,0.113120950837612,NA,NA,"up"
"BP: positive regulation of plasma membrane bounded cell projection assembly","BP","GO:0120034","positive regulation of plasma membrane bounded cell projection assembly",3,2,1,0.515801916938914,1.95968410133831,1.64506920188622,0.171043704832013,-1.74273265295571,NA,"mixed"
"BP: cardiac muscle cell contraction","BP","GO:0086003","cardiac muscle cell contraction",3,1,2,-0.5935486245506,1.94274228099128,1.64433166439397,NA,-1.71248876902289,0.190611802447785,"mixed"
"MF: transcription coregulator binding","MF","GO:0001221","transcription coregulator binding",3,1,2,-0.533853827472145,1.89107485912133,1.64378634718604,NA,-1.62267391480124,0.197871549681795,"mixed"
"MF: carbon-oxygen lyase activity","MF","GO:0016835","carbon-oxygen lyase activity",3,3,0,1.64284956839156,0.196387185968896,1.64284956839156,0.196387185968896,NA,NA,"up"
"BP: negative regulation of cytoplasmic pattern recognition receptor signaling pathway","BP","GO:0039532","negative regulation of cytoplasmic pattern recognition receptor signaling pathway",3,2,1,0.534635621716941,1.91989565504062,1.64283375743456,0.058137805597495,-1.68176064971829,NA,"mixed"
"BP: response to growth hormone","BP","GO:0060416","response to growth hormone",3,2,1,0.549750940887832,1.89151127730306,1.64181279695075,0.00593628871778666,-1.63437277123801,NA,"mixed"
"BP: cell fate determination","BP","GO:0001709","cell fate determination",3,1,2,-0.66420622368651,2.0098251153535,1.64041256807592,NA,-1.81651561956773,0.33450310251868,"mixed"
"BP: response to epidermal growth factor","BP","GO:0070849","response to epidermal growth factor",3,1,2,-0.605842397055733,1.95034782697948,1.63922936362498,NA,-1.72837827739609,0.217238294271865,"mixed"
"BP: retina vasculature morphogenesis in camera-type eye","BP","GO:0061299","retina vasculature morphogenesis in camera-type eye",3,1,2,-0.617757031444848,1.95405921502826,1.63790056922181,NA,-1.74558583177818,0.0686149728982246,"mixed"
"BP: ovulation","BP","GO:0030728","ovulation",3,2,1,0.488103352451946,1.98922107392821,1.63616438095895,0.0757377769736658,-1.80801870456205,NA,"mixed"
"BP: pharyngeal arch artery morphogenesis","BP","GO:0061626","pharyngeal arch artery morphogenesis",3,1,2,-0.686028997849537,2.01103138906842,1.63595310868536,NA,-1.84702005111698,0.0330626834148091,"mixed"
"BP: cerebellar cortex development","BP","GO:0021695","cerebellar cortex development",3,1,2,-0.576826307897251,1.91543860125316,1.63492708603837,NA,-1.68270300486506,0.00551878271978108,"mixed"
"BP: regulation of neuronal synaptic plasticity","BP","GO:0048168","regulation of neuronal synaptic plasticity",3,3,0,1.63470200359414,0.10279342846915,1.63470200359414,0.10279342846915,NA,NA,"up"
"BP: hepaticobiliary system development","BP","GO:0061008","hepaticobiliary system development",3,2,1,0.476072244713295,2.01276858980264,1.63440161086122,0.228283309307209,-1.84058648758256,NA,"mixed"
"BP: regulation of cardiac epithelial to mesenchymal transition","BP","GO:0062042","regulation of cardiac epithelial to mesenchymal transition",3,2,1,0.511364518192636,1.94503231295187,1.63430884962226,0.016660369572688,-1.73452414466661,NA,"mixed"
"BP: alcohol biosynthetic process","BP","GO:0046165","alcohol biosynthetic process",3,3,0,1.63329821002783,0.291655102904242,1.63329821002783,0.291655102904242,NA,NA,"up"
"BP: negative regulation of DNA binding","BP","GO:0043392","negative regulation of DNA binding",3,1,2,-0.641438991927734,1.96512298570507,1.62768900089854,NA,-1.77600298834087,0.00198145178047336,"mixed"
"BP: Ras protein signal transduction","BP","GO:0007265","Ras protein signal transduction",3,2,1,0.54713356088501,1.8741428076443,1.62727096152606,0.15697675403754,-1.61314124039708,NA,"mixed"
"BP: mesodermal cell differentiation","BP","GO:0048333","mesodermal cell differentiation",3,2,1,0.494508143837466,1.96237460247156,1.62720881233677,0.0613460213716413,-1.77089319316115,NA,"mixed"
"BP: endocrine hormone secretion","BP","GO:0060986","endocrine hormone secretion",3,1,2,-0.545237101157843,1.88021643935312,1.62564391280636,NA,-1.63067760813995,0.0366217482110491,"mixed"
"BP: release of cytochrome c from mitochondria","BP","GO:0001836","release of cytochrome c from mitochondria",3,1,2,-0.718518203936038,2.03004012076443,1.62455819436691,NA,-1.89005640308751,0.0843520681430909,"mixed"
"BP: sex-chromosome dosage compensation","BP","GO:0007549","sex-chromosome dosage compensation",3,1,2,-0.750827761151529,2.05693778727799,1.62415432299504,NA,-1.93831880322481,0.0342968138224836,"mixed"
"BP: regulation of lipid storage","BP","GO:0010883","regulation of lipid storage",3,3,0,1.62402758777823,0.0187083847808921,1.62402758777823,0.0187083847808921,NA,NA,"up"
"BP: negative regulation of protein localization to membrane","BP","GO:1905476","negative regulation of protein localization to membrane",3,2,1,0.511451533219401,1.92674048046074,1.6228290838922,0.117035880205183,-1.71130356812619,NA,"mixed"
"BP: positive regulation of small GTPase mediated signal transduction","BP","GO:0051057","positive regulation of small GTPase mediated signal transduction",3,2,1,0.530719602696412,1.89214571380264,1.6220488305812,0.120141178243703,-1.65193885307316,NA,"mixed"
"BP: response to muscle activity","BP","GO:0014850","response to muscle activity",3,1,2,-0.657799891722168,1.98530145069228,1.62197962467452,NA,-1.79768964992051,0.294536475107696,"mixed"
"BP: cerebral cortex radially oriented cell migration","BP","GO:0021799","cerebral cortex radially oriented cell migration",3,2,1,0.515015459428901,1.91810655068179,1.621859095015,0.0874555756486689,-1.69867181174331,NA,"mixed"
"BP: regulation of double-strand break repair via nonhomologous end joining","BP","GO:2001032","regulation of double-strand break repair via nonhomologous end joining",3,1,2,-0.579589593398164,1.90689328461134,1.62185440571149,NA,-1.68031159295299,0.0543182839180092,"mixed"
"BP: glucose 6-phosphate metabolic process","BP","GO:0051156","glucose 6-phosphate metabolic process",3,1,2,-0.651502242767006,1.97078599132744,1.62130760911479,NA,-1.78790716870791,0.139634927609432,"mixed"
"CC: COPII vesicle coat","CC","GO:0030127","COPII vesicle coat",3,1,2,-0.693511406727941,2.00314788918258,1.61730014500694,NA,-1.84891718259538,0.124209059356205,"mixed"
"BP: metanephric tubule development","BP","GO:0072170","metanephric tubule development",3,2,1,0.46707357653881,1.99209449499773,1.61696736969601,0.0578492934416319,-1.8327140097756,NA,"mixed"
"BP: positive regulation of dendrite extension","BP","GO:1903861","positive regulation of dendrite extension",3,1,2,-0.647813195944549,1.96104898003313,1.61540760163592,NA,-1.77942359473479,0.0904081648790237,"mixed"
"BP: export across plasma membrane","BP","GO:0140115","export across plasma membrane",3,3,0,1.61408397521105,0.0342958393199886,1.61408397521105,0.0342958393199886,NA,NA,"up"
"BP: positive regulation of ATP-dependent activity","BP","GO:0032781","positive regulation of ATP-dependent activity",3,2,1,0.499969694971233,1.92957580826811,1.61398201115706,0.0196202962439273,-1.72805493740043,NA,"mixed"
"CC: pronucleus","CC","GO:0045120","pronucleus",3,1,2,-0.6855855526058,1.99404521601215,1.61333006943054,NA,-1.83504336362397,0.157838813787351,"mixed"
"MF: oxidoreductase activity, acting on the CH-CH group of donors","MF","GO:0016627","oxidoreductase activity, acting on the CH-CH group of donors",3,2,1,0.483815397061496,1.95320299458315,1.61133721758868,0.0465955095209308,-1.77122824399288,NA,"mixed"
"BP: positive regulation of reproductive process","BP","GO:2000243","positive regulation of reproductive process",3,3,0,1.60995666061382,0.128789983879672,1.60995666061382,0.128789983879672,NA,NA,"up"
"MF: ATPase-coupled transmembrane transporter activity","MF","GO:0042626","ATPase-coupled transmembrane transporter activity",3,3,0,1.6091075002441,0.13264151824848,1.6091075002441,0.13264151824848,NA,NA,"up"
"BP: clathrin-dependent endocytosis","BP","GO:0072583","clathrin-dependent endocytosis",3,3,0,1.60892915861666,0.0381565139267608,1.60892915861666,0.0381565139267608,NA,NA,"up"
"BP: regulation of autophagosome assembly","BP","GO:2000785","regulation of autophagosome assembly",3,1,2,-0.564403299322434,1.882716611537,1.60854296913949,NA,-1.6508764335534,0.081856278200271,"mixed"
"BP: cellular response to gonadotropin stimulus","BP","GO:0071371","cellular response to gonadotropin stimulus",3,1,2,-0.651320700432302,1.95624463363807,1.60750771255171,NA,-1.78073490692431,0.0180951463012759,"mixed"
"BP: positive regulation of p38MAPK cascade","BP","GO:1900745","positive regulation of p38MAPK cascade",3,1,2,-0.561939165213902,1.87916004096721,1.60742488366513,NA,-1.64662118965342,0.0572219737736399,"mixed"
"BP: sensory perception of sound","BP","GO:0007605","sensory perception of sound",3,3,0,1.60738797564953,0.146045818796465,1.60738797564953,0.146045818796465,NA,NA,"up"
"BP: stem cell development","BP","GO:0048864","stem cell development",3,2,1,0.54197193386585,1.84266265814441,1.60566433991863,0.0464987663665247,-1.5854128782397,NA,"mixed"
"CC: sperm flagellum","CC","GO:0036126","sperm flagellum",3,1,2,-0.48620616175725,1.81151063529608,1.60537943229119,NA,-1.53199895878147,0.0323437433693045,"mixed"
"BP: regulation of centrosome cycle","BP","GO:0046605","regulation of centrosome cycle",3,1,2,-0.696473264350572,1.99132611238552,1.60290022282392,NA,-1.84616000793782,0.00903999200177097,"mixed"
"BP: regulation of potassium ion transport","BP","GO:0043266","regulation of potassium ion transport",3,2,1,0.527601510137561,1.86014137669861,1.60148942309105,0.0289893961104607,-1.62017431576941,NA,"mixed"
"BP: regulation of fatty acid metabolic process","BP","GO:0019217","regulation of fatty acid metabolic process",3,2,1,0.557541397072615,1.81260626368453,1.60106505929599,0.193476439331114,-1.52950592737414,NA,"mixed"
"MF: monocarboxylic acid binding","MF","GO:0033293","monocarboxylic acid binding",3,3,0,1.60098642524511,0.0147014348529967,1.60098642524511,0.0147014348529967,NA,NA,"up"
"CC: 9+2 motile cilium","CC","GO:0097729","9+2 motile cilium",3,1,2,-0.490524987567037,1.81169599349651,1.60034896179479,NA,-1.53596196224795,0.08278851081348,"mixed"
"BP: nucleotide catabolic process","BP","GO:0009166","nucleotide catabolic process",3,2,1,0.552550379118387,1.81525178007323,1.60027036094635,0.0630483004411007,-1.54288958453754,NA,"mixed"
"BP: regulation of mitochondrial gene expression","BP","GO:0062125","regulation of mitochondrial gene expression",3,1,2,-0.86716669246198,2.14106631231983,1.60021705066718,NA,-2.10085856402656,0.190672766053701,"mixed"
"BP: negative regulation of keratinocyte proliferation","BP","GO:0010839","negative regulation of keratinocyte proliferation",3,1,2,-0.625528466374169,1.9270420214567,1.59940768234947,NA,-1.73799654073599,0.0383484820307615,"mixed"
"BP: cellular response to amino acid stimulus","BP","GO:0071230","cellular response to amino acid stimulus",3,2,1,0.51481643600242,1.87896167875915,1.5990474853217,0.0874766862820513,-1.65364566263614,NA,"mixed"
"BP: regulation of JNK cascade","BP","GO:0046328","regulation of JNK cascade",3,1,2,-0.535300303943804,1.85289957018801,1.59734936087161,NA,-1.60162513635151,0.210194541199002,"mixed"
"BP: feeding behavior","BP","GO:0007631","feeding behavior",3,3,0,1.59464683854353,0.1595415273128,1.59464683854353,0.1595415273128,NA,NA,"up"
"BP: transition metal ion transport","BP","GO:0000041","transition metal ion transport",3,2,1,0.538920245489213,1.82499011771212,1.59253061962375,0.024676640580411,-1.56830050277985,NA,"mixed"
"BP: forebrain cell migration","BP","GO:0021885","forebrain cell migration",3,1,2,-0.635276926187948,1.92913720530798,1.59219164032576,NA,-1.7490112094448,0.0267654926540265,"mixed"
"BP: positive regulation of carbohydrate metabolic process","BP","GO:0045913","positive regulation of carbohydrate metabolic process",3,3,0,1.59130891690153,0.027805126986721,1.59130891690153,0.027805126986721,NA,NA,"up"
"BP: regulation of receptor-mediated endocytosis","BP","GO:0048259","regulation of receptor-mediated endocytosis",3,2,1,0.528284423864772,1.84339344347105,1.59058774041475,0.158961494537546,-1.59632220923519,NA,"mixed"
"BP: mammary gland duct morphogenesis","BP","GO:0060603","mammary gland duct morphogenesis",3,2,1,0.491642426144022,1.89765895719569,1.58724887672436,0.00990294554689543,-1.69957047501666,NA,"mixed"
"CC: endoplasmic reticulum tubular network","CC","GO:0071782","endoplasmic reticulum tubular network",3,1,2,-0.793480586307915,2.06695675910697,1.58248238432087,NA,-1.98146207162231,0.277164989378587,"mixed"
"BP: NADP metabolic process","BP","GO:0006739","NADP metabolic process",3,1,2,-0.616368042440134,1.90836076967883,1.57966227308032,NA,-1.71438320020036,0.223288903600338,"mixed"
"BP: regulation of system process","BP","GO:0044057","regulation of system process",3,2,1,0.524726381512501,1.82734679421247,1.57886187699422,0.105748549068978,-1.58354460945094,NA,"mixed"
"BP: pigmentation","BP","GO:0043473","pigmentation",3,2,1,0.506736079523219,1.85197582306308,1.57590495389277,0.0299400550505401,-1.63160166921589,NA,"mixed"
"BP: blood vessel remodeling","BP","GO:0001974","blood vessel remodeling",3,1,2,-0.656794537666691,1.93283847989068,1.57480048150999,NA,-1.77259204725503,0.0412878223082766,"mixed"
"BP: protein localization to cell junction","BP","GO:1902414","protein localization to cell junction",3,3,0,1.56837839062354,0.181004441848837,1.56837839062354,0.181004441848837,NA,NA,"up"
"BP: fear response","BP","GO:0042596","fear response",3,1,2,-0.700400746968564,1.96469408550624,1.56819805541729,NA,-1.83470014816149,0.0153267728714354,"mixed"
"BP: negative regulation of supramolecular fiber organization","BP","GO:1902904","negative regulation of supramolecular fiber organization",3,3,0,1.56709218801759,0.181174268934465,1.56709218801759,0.181174268934465,NA,NA,"up"
"BP: positive regulation of transporter activity","BP","GO:0032411","positive regulation of transporter activity",3,2,1,0.528886515938906,1.79870367516561,1.56684683477852,0.0806230810301477,-1.54703412174031,NA,"mixed"
