"gene_id","gene_name","isoform_id","condition_1","condition_2","IF_condition_1","IF_condition_2","dIF","isoform_switch_q_value","direction"
"ANKS1A","ANKS1A","ENST00000360359","Control","FRDA",0.457933333333333,0.725966666666667,0.268033333333333,0.000701199143441879,"Higher in FRDA"
"SMC4","SMC4","ENST00000357388","Control","FRDA",0.169266666666667,0.312,0.142733333333333,0.000791502792768635,"Higher in FRDA"
"LIN9","LIN9","ENST00000481685","Control","FRDA",0.192,0,-0.192,0.000798840240939726,"Higher in Control"
"DOK1","DOK1","ENST00000475191","Control","FRDA",0,0.314733333333333,0.314733333333333,0.000811240252428262,"Higher in FRDA"
"TAF12-DT","TAF12-DT","ENST00000833536","Control","FRDA",0,0.100966666666667,0.100966666666667,0.000819245489990539,"Higher in FRDA"
"PDK3","PDK3","ENST00000568479","Control","FRDA",0.767833333333333,0.6014,-0.166433333333333,0.000880970504921817,"Higher in Control"
"SDHAF3","SDHAF3","ENST00000432641","Control","FRDA",0.8846,0.457266666666667,-0.427333333333333,0.000880970504921817,"Higher in Control"
"ARG2","ARG2","ENST00000557319","Control","FRDA",0.336533333333333,0,-0.336533333333333,0.000927522938479985,"Higher in Control"
"RUBCN","RUBCN","ENST00000273582","Control","FRDA",0.269233333333333,0.408966666666667,0.139733333333333,0.000927522938479985,"Higher in FRDA"
"PELO","PELO","ENST00000506949","Control","FRDA",0,0.2635,0.2635,0.00100307214402847,"Higher in FRDA"
"ESRRG","ESRRG","ENST00000391890","Control","FRDA",0.155266666666667,0,-0.155266666666667,0.00100353916759434,"Higher in Control"
"TRIM16L","TRIM16L","ENST00000571708","Control","FRDA",0,0.2015,0.2015,0.00100353916759434,"Higher in FRDA"
"CCDC137","CCDC137","ENST00000329214","Control","FRDA",0.6443,0.9218,0.2775,0.00101366643645688,"Higher in FRDA"
"CTSC","CTSC","ENST00000678506","Control","FRDA",0.256633333333333,0,-0.256633333333333,0.00101736912953732,"Higher in Control"
"ANKRD52","ANKRD52","ENST00000267116","Control","FRDA",0.2283,0.3759,0.1476,0.00103363847707843,"Higher in FRDA"
"KLC4","KLC4","ENST00000347162","Control","FRDA",0.7702,0.358366666666667,-0.411833333333333,0.00111689338832697,"Higher in Control"
"RFC5","RFC5","ENST00000537315","Control","FRDA",0.1524,0,-0.1524,0.00116090917044564,"Higher in Control"
"TMEM53","TMEM53","ENST00000372235","Control","FRDA",0,0.2551,0.2551,0.00125842242823088,"Higher in FRDA"
"SLC25A44","SLC25A44","ENST00000482737","Control","FRDA",0.373233333333333,0,-0.373233333333333,0.00127632211939376,"Higher in Control"
"PAX3","PAX3","ENST00000555548","Control","FRDA",0.313833333333333,0,-0.313833333333333,0.00128267983201745,"Higher in Control"
"ECPAS","ECPAS","ENST00000338205","Control","FRDA",0.525033333333333,0.383866666666667,-0.141166666666667,0.00136187109142666,"Higher in Control"
"LINC02851","LINC02851","ENST00000813385","Control","FRDA",0.3722,0,-0.3722,0.0014018972567693,"Higher in Control"
"CCDC137","CCDC137","ENST00000575223","Control","FRDA",0.160533333333333,0,-0.160533333333333,0.00140928743571492,"Higher in Control"
"PIBF1","PIBF1","ENST00000492803","Control","FRDA",0.251933333333333,0,-0.251933333333333,0.00140928743571492,"Higher in Control"
"GATB","GATB","ENST00000505211","Control","FRDA",0,0.195766666666667,0.195766666666667,0.00146678957832695,"Higher in FRDA"
"TGS1","TGS1","ENST00000519494","Control","FRDA",0.0188,0.276266666666667,0.257466666666667,0.00151160818157844,"Higher in FRDA"
"CD47","CD47","ENST00000398258","Control","FRDA",0.278466666666667,0.110266666666667,-0.1682,0.00152060379604377,"Higher in Control"
"ZNF772","ZNF772","ENST00000427512","Control","FRDA",0.291,0.4209,0.1299,0.00165426876654711,"Higher in FRDA"
